,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
TAF13,0.9554,0.04459999999999997,3.0643960281814424,5.203707e-05,6.678743e-06,1e-07,0.5,2.902584,3.0756626,1.4134843,-2.5233183,6.691654,0.046638414,0.0,0.17391304347826086,0.0,0.35681993,0.0,True,Tumor vs Normal,Tumor,Normal
MFSD14C,0.9964,0.0036000000000000476,5.623212170188158,2.0937919e-06,1.7009934e-05,1e-07,0.5,-2.8994923,-2.9648438,0.9521749,-5.585685,0.012201309,0.0,0.053404868,0.0,0.07142857142857142,0.0,0.45771575,True,Tumor vs Normal,Tumor,Normal
IGIP,0.9878,0.012199999999999989,4.394043486819026,2.629106e-05,3.6750414e-06,1e-07,0.5,2.8990777,2.908391,1.0305005,-0.33272552,5.933202,0.06337394,0.0056414986,0.17391304347826086,0.023809523809523808,0.45787737,0.041509543,True,Tumor vs Normal,Tumor,Normal
NHEJ1,0.9956,0.0043999999999999595,5.421738766888735,4.4382983e-07,3.4003053e-06,1e-07,0.5,-2.8983629,-2.9481287,0.857919,-6.812065,0.1360836,0.0,0.006711212,0.0,0.023809523809523808,0.0,0.050477296,True,Tumor vs Normal,Tumor,Normal
WDR86,0.946,0.05400000000000005,2.8632583478732596,3.5054647e-06,2.280005e-05,1e-07,0.5,-2.8933737,-3.0129156,1.6685867,-7.2143984,3.6973286,0.07255762,0.019846585,0.08695652173913043,0.047619047619047616,0.8204613,0.14161783,True,Tumor vs Normal,Tumor,Normal
HIST1H1E,0.9309999999999999,0.06900000000000006,2.6021526384934197,5.3009016e-06,2.8147295e-05,1e-07,0.5,-2.8915079,-3.2178683,1.4877565,-6.6134453,1.3342295,0.0,0.08083559,0.0,0.14285714285714285,0.0,0.6343786,True,Tumor vs Normal,Tumor,Normal
AXIN2,0.9666,0.033399999999999985,3.3652285703727176,2.919297e-05,3.877839e-06,1e-07,0.5,2.8873584,2.9666152,1.311228,-1.2642918,6.770508,0.008020256,0.0059805443,0.043478260869565216,0.023809523809523808,0.057663187,0.039822586,True,Tumor vs Normal,Tumor,Normal
AC008074.3,0.9336,0.06640000000000001,2.643350884598785,3.312843e-08,2.5240618e-07,1e-07,0.5,-2.880569,-2.8323526,1.1078801,-6.5305367,0.7089939,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRPS1,0.9894000000000001,0.010599999999999943,4.536243764386946,6.9724076e-05,9.933058e-06,1e-07,0.5,2.8763225,2.8601108,0.955846,-0.88282394,5.6633873,0.07053988,0.010166947,0.30434782608695654,0.023809523809523808,0.5048443,0.073953494,True,Tumor vs Normal,Tumor,Normal
TUBB3,0.9653999999999999,0.034600000000000075,3.328688562503813,1.0319926e-06,8.6028185e-06,1e-07,0.5,-2.875866,-2.8510895,1.3495197,-6.9602737,1.5987053,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MPEG1,0.9386,0.06140000000000001,2.7269794159949496,4.9890136e-06,7.5545034e-07,1e-07,0.5,2.8719187,3.0040092,2.0214279,-6.7303276,8.680199,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
PWP2,0.9146,0.08540000000000003,2.37114060426716,4.7230733e-07,4.610128e-06,1e-07,0.5,-2.859974,-3.1598616,1.4925473,-6.919096,1.6003361,0.0,0.008884962,0.0,0.023809523809523808,0.0,0.071642965,True,Tumor vs Normal,Tumor,Normal
BICC1,0.974,0.026000000000000023,3.623314391272682,9.136769e-05,1.3675895e-05,1e-07,0.5,2.8498712,2.8637385,1.2333646,-1.7756624,6.8159895,0.26449156,0.07133044,0.4782608695652173,0.11904761904761904,2.0848975,0.66824913,True,Tumor vs Normal,Tumor,Normal
MAFA,0.9398000000000001,0.06019999999999992,2.74799457888156,2.3875646e-06,4.4724126e-07,1e-07,0.5,2.8464727,2.8712473,1.6257708,-2.1132145,8.585619,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
LIF,0.95,0.050000000000000044,2.9444387896927755,1.5065083e-05,2.359847e-06,1e-07,0.5,2.8453505,2.9631896,1.4343201,-2.3560543,6.8494024,0.018196922,0.0,0.043478260869565216,0.0,0.1286157,0.0,True,Tumor vs Normal,Tumor,Normal
PCP2,0.9358,0.06420000000000003,2.679398422659016,3.3629837e-07,5.1017555e-08,1e-07,0.5,2.8410347,2.8856888,1.18695,-1.3198986,6.276266,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
ALDOB,0.925,0.07499999999999996,2.5123055014536018,1.1618524e-06,1.8531333e-07,1e-07,0.5,2.8398583,2.9812508,1.7647429,-5.4498386,8.401928,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
BRWD1-AS2,0.9722,0.027800000000000047,3.5545251744885458,4.2854404e-07,2.7009432e-06,1e-07,0.5,-2.838309,-2.9724655,1.1658877,-6.097332,1.5036488,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
VEGFA,0.9628000000000001,0.0371999999999999,3.253536686199024,0.00017277226,2.8326225e-05,1e-07,0.5,2.8329067,2.9511428,1.2605089,-2.1495895,6.303154,0.08077351,0.06834688,0.2608695652173913,0.09523809523809523,0.6015517,0.5731913,True,Tumor vs Normal,Tumor,Normal
IGLV2-18,0.9168,0.08320000000000005,2.3996418888485156,4.509261e-08,3.7897385e-07,1e-07,0.5,-2.8313103,-2.730091,1.3086878,-7.697748,0.90961075,0.0,0.008884962,0.0,0.023809523809523808,0.0,0.071642965,True,Tumor vs Normal,Tumor,Normal
ACTN2,0.9438000000000001,0.05619999999999992,2.820997355052181,1.4346618e-07,1.0795309e-06,1e-07,0.5,-2.831104,-2.7867222,1.4018798,-8.18338,1.3827553,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
RPS10,0.9994,0.0006000000000000449,7.417964066154244,0.0007727155,0.00013521356,1e-07,0.5,2.8283794,2.5327725,1.232204,0.16123486,6.2863207,1.0165417,0.1375038,0.7826086956521736,0.21428571428571427,8.210901,1.2785175,True,Tumor vs Normal,Tumor,Normal
EMG1,0.9994,0.0006000000000000449,7.417964066154244,3.6116402e-05,5.788276e-06,1e-07,0.5,2.8278675,2.6921692,1.0244879,0.24571514,6.802764,0.09102994,0.011466347,0.13043478260869565,0.023809523809523808,0.9405111,0.1089035,True,Tumor vs Normal,Tumor,Normal
ZFPM1,0.9984,0.0016000000000000458,6.4361441284049565,2.5239775e-05,4.240775e-06,1e-07,0.5,2.815897,2.496076,1.1735585,-0.006504059,7.43896,0.022129595,0.009846994,0.08695652173913043,0.023809523809523808,0.16910514,0.07727421,True,Tumor vs Normal,Tumor,Normal
QPRT,0.967,0.03300000000000003,3.377690641297818,2.7339975e-05,4.8732722e-06,1e-07,0.5,2.8147829,2.746757,1.4658607,-2.5725527,7.238742,0.033322576,0.0,0.13043478260869565,0.0,0.26019257,0.0,True,Tumor vs Normal,Tumor,Normal
JUND,0.9704,0.02959999999999996,3.4899336687670752,0.0008746498,0.00015105866,1e-07,0.5,2.8101232,2.7749038,1.2940618,-0.99958324,6.3119555,1.003099,0.16439912,0.869565217391304,0.2857142857142857,8.934751,1.3800964,True,Tumor vs Normal,Tumor,Normal
EVA1B,0.9992,0.0008000000000000229,7.13008602021168,8.0045866e-05,1.2104841e-05,1e-07,0.5,2.8053155,2.7797756,0.7648494,0.24549103,5.5366755,0.073684774,0.037578847,0.2608695652173913,0.11904761904761904,0.5786425,0.29147083,True,Tumor vs Normal,Tumor,Normal
HIST1H2BK,0.9974,0.0026000000000000467,5.949636611964186,1.6460516e-06,1.128277e-05,1e-07,0.5,-2.8041553,-2.7820044,0.8855218,-5.8028927,-0.06630516,0.0,0.012275466,0.0,0.023809523809523808,0.0,0.09349069,True,Tumor vs Normal,Tumor,Normal
VAV3-AS1,0.9309999999999999,0.06900000000000006,2.6021526384934197,3.51564e-07,2.5382478e-06,1e-07,0.5,-2.8027916,-2.8395004,1.5633383,-8.475211,2.586794,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV8-5,0.9339999999999999,0.06600000000000006,2.649821555393914,3.8202568e-08,2.9460617e-07,1e-07,0.5,-2.801766,-2.7875633,1.1023676,-7.5194225,1.1829834,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
SLC15A2,0.9768,0.0232,3.740129223327351,1.6469561e-06,2.5467224e-07,1e-07,0.5,2.7875247,2.772746,1.139906,-1.1274529,6.848341,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TNNT2,0.9148,0.08520000000000005,2.3737039218738216,1.4410508e-06,2.1906303e-07,1e-07,0.5,2.7754235,2.7987633,1.6798401,-2.6486816,8.234627,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
INPP5A,0.985,0.015000000000000013,4.184590783555717,1.3471884e-05,2.3956009e-06,1e-07,0.5,2.7743764,2.667613,1.20039,-1.0956573,6.9945755,0.025205985,0.0,0.08695652173913043,0.0,0.17770486,0.0,True,Tumor vs Normal,Tumor,Normal
GRIN2D,0.8974,0.10260000000000002,2.168663674482634,1.9138602e-06,2.457964e-07,1e-07,0.5,2.7727382,2.930109,1.9478133,-4.405308,8.304075,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
NLK,0.9896,0.010399999999999965,4.555494063498048,1.9306464e-05,3.0840586e-06,1e-07,0.5,2.764104,2.7358475,1.0205717,-0.9379196,5.8916206,0.008020256,0.0,0.043478260869565216,0.0,0.057663187,0.0,True,Tumor vs Normal,Tumor,Normal
PEG10,0.9474,0.05259999999999998,2.8910050911871408,1.7451384e-05,3.6900174e-06,1e-07,0.5,2.7621994,2.9210806,1.5695163,-3.8591452,6.9877014,0.006946542,0.009985984,0.043478260869565216,0.023809523809523808,0.049098108,0.07543739,True,Tumor vs Normal,Tumor,Normal
XIST,0.9882,0.011800000000000033,4.427784737602169,0.00018074275,8.649086e-05,1e-07,0.5,-2.7588491,-4.6340466,5.2510076,-11.238725,10.002702,0.0,0.16859248,0.0,0.23809523809523808,0.0,1.5698574,True,Tumor vs Normal,Tumor,Normal
AQP8,0.9898,0.010199999999999987,4.575114211938937,3.2313963e-07,2.8320615e-06,1e-07,0.5,-2.758264,-2.6399984,1.15501,-8.309862,0.41947937,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
POC1B-GALNT4,0.9538,0.04620000000000002,3.0274740018106154,1.7205534e-07,1.196932e-06,1e-07,0.5,-2.7572544,-2.7620745,1.2665799,-7.0533333,1.9801102,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
SMN1,0.9873999999999999,0.012600000000000056,4.361377628344455,1.231128e-05,1.9859624e-06,1e-07,0.5,2.753729,2.6826978,1.030417,-0.7628765,6.1263237,0.024705376,0.0,0.08695652173913043,0.0,0.17817695,0.0,True,Tumor vs Normal,Tumor,Normal
SHANK3,0.9820000000000001,0.017999999999999905,3.9992190050862044,1.6464428e-05,2.7730516e-06,1e-07,0.5,2.750828,2.6310658,1.2411941,-0.88160706,7.038704,0.013750198,0.0,0.043478260869565216,0.0,0.0927797,0.0,True,Tumor vs Normal,Tumor,Normal
SEC16B,0.9814,0.01859999999999995,3.965818015491911,1.0561604e-05,1.847646e-06,1e-07,0.5,2.741783,2.6197748,1.1612132,-1.2113934,6.3226433,0.012349705,0.0175611,0.043478260869565216,0.023809523809523808,0.09802069,0.16480939,True,Tumor vs Normal,Tumor,Normal
TPSD1,0.944,0.05600000000000005,2.8247743074321585,3.6569756e-07,2.9573314e-06,1e-07,0.5,-2.7404861,-2.667407,1.484043,-8.69652,2.051056,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
NGRN,1.0,0.0,18.420680753952368,1.3837437e-05,8.93132e-05,1e-07,0.5,-2.7385118,-2.760325,0.59815264,-4.6817217,-0.91099834,0.018813185,0.1338212,0.08695652173913043,0.30952380952380953,0.13443059,1.0976481,True,Tumor vs Normal,Tumor,Normal
YAP1,0.9854,0.014599999999999946,4.212025446612466,0.0001307251,1.9823357e-05,1e-07,0.5,2.7381277,2.7266502,1.08998,-0.49508572,6.813443,0.081893735,0.016090808,0.2608695652173913,0.023809523809523808,0.58290124,0.19259924,True,Tumor vs Normal,Tumor,Normal
NRARP,0.9540000000000001,0.04599999999999993,3.0320220680500927,6.0348575e-06,9.3372745e-07,1e-07,0.5,2.7362375,2.71247,1.3834102,-2.2012672,7.367237,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
ATP6V0E2-AS1,0.9722,0.027800000000000047,3.5545251744885458,2.6613515e-07,1.827394e-06,1e-07,0.5,-2.7359898,-2.8043184,1.0724094,-6.2004223,1.411253,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
INTU,0.9932,0.006800000000000028,4.984007980933258,5.0334846e-05,8.2930255e-06,1e-07,0.5,2.7304447,2.694312,0.9601461,-0.39392853,5.9734106,0.11735703,0.0,0.2608695652173913,0.0,0.96948004,0.0,True,Tumor vs Normal,Tumor,Normal
COG8,0.9902,0.009800000000000031,4.6155235469421205,2.1165251e-05,3.5071337e-06,1e-07,0.5,2.729919,2.7756457,0.8876051,-0.30367088,5.2275524,0.015209537,0.008095818,0.08695652173913043,0.023809523809523808,0.10526164,0.06402413,True,Tumor vs Normal,Tumor,Normal
SCX,0.9838,0.016199999999999992,4.106410775003809,9.799081e-06,1.6271895e-06,1e-07,0.5,2.7292356,2.6235104,1.2222873,-0.6680527,6.9540634,0.012349705,0.0,0.043478260869565216,0.0,0.09802069,0.0,True,Tumor vs Normal,Tumor,Normal
GGPS1,0.9998,0.00019999999999997797,8.516943182665639,3.041341e-05,4.6644623e-06,1e-07,0.5,2.7276726,2.7334466,0.51057726,0.27915573,4.5801573,0.07797386,0.01415025,0.30434782608695654,0.023809523809523808,0.5836044,0.11431063,True,Tumor vs Normal,Tumor,Normal
TMEM238,0.895,0.10499999999999998,2.1428632840524258,1.2290291e-05,3.4583175e-06,1e-07,0.5,2.7220054,2.0519571,2.183664,-2.2298546,8.7800665,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
HBA2,0.8956,0.10440000000000005,2.149264124656324,1.950896e-07,3.253022e-08,1e-07,0.5,2.7200935,2.6956644,1.2195674,-1.226654,7.412857,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MMP7,0.9132,0.08679999999999999,2.3533481887324736,1.3038164e-05,1.9759725e-06,1e-07,0.5,2.7150056,2.8085737,2.4393337,-5.296524,10.4348,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
LRP12,0.9984,0.0016000000000000458,6.4361441284049565,4.9715225e-05,8.331375e-06,1e-07,0.5,2.7138336,2.6026292,1.01095,0.08716583,7.595394,0.03438571,0.006711212,0.17391304347826086,0.023809523809523808,0.2549499,0.050477296,True,Tumor vs Normal,Tumor,Normal
GPR146,0.9530000000000001,0.04699999999999993,3.0094670996713897,2.3283615e-06,1.49644e-05,1e-07,0.5,-2.7051537,-2.7636538,1.2825378,-6.563916,2.0799198,0.0,0.012352711,0.0,0.047619047619047616,0.0,0.091986835,True,Tumor vs Normal,Tumor,Normal
L1CAM,0.9556,0.044399999999999995,3.0690997312529054,4.3435803e-06,1.5508938e-05,1e-07,0.5,-2.7036536,-2.8993359,1.7633713,-7.386283,5.2349024,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
FAM102B,0.9964,0.0036000000000000476,5.623212170188158,3.4613426e-05,5.514099e-06,1e-07,0.5,2.6972158,2.678135,0.8162496,-0.013669968,5.417384,0.09233359,0.010989454,0.30434782608695654,0.023809523809523808,0.69025886,0.08558201,True,Tumor vs Normal,Tumor,Normal
IGLV8-61,0.9908,0.009199999999999986,4.679308136697134,2.2830336e-07,1.6931839e-06,1e-07,0.5,-2.697133,-2.6292963,1.0172598,-6.6556187,0.45224762,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
COMMD7,0.9998,0.00019999999999997797,8.516943182665639,4.439281e-05,7.21647e-06,1e-07,0.5,2.6964443,2.7021203,0.72822154,0.4543724,4.7538633,0.06648823,0.0,0.13043478260869565,0.0,0.6067116,0.0,True,Tumor vs Normal,Tumor,Normal
ZBTB9,0.9718,0.028200000000000003,3.539827699708052,2.6083688e-07,1.9277063e-06,1e-07,0.5,-2.6945617,-2.6843119,1.1174376,-6.704237,0.8711338,0.007793118,0.008884962,0.043478260869565216,0.023809523809523808,0.055219226,0.071642965,True,Tumor vs Normal,Tumor,Normal
MAL,0.9116000000000001,0.08839999999999992,2.3333292255754903,8.9441704e-07,8.369724e-06,1e-07,0.5,-2.6867502,-2.6550941,2.0120425,-8.97271,4.0187817,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
EEF1E1,0.9992,0.0008000000000000229,7.13008602021168,5.487838e-05,9.047058e-06,1e-07,0.5,2.6801941,2.6783066,0.7340856,0.28367805,4.9410152,0.1185794,0.006283244,0.2608695652173913,0.023809523809523808,1.0432599,0.04513323,True,Tumor vs Normal,Tumor,Normal
C11orf95,0.989,0.01100000000000001,4.498798159845069,1.1174775e-05,1.8895379e-06,1e-07,0.5,2.6769562,2.6686869,0.97961766,-0.6768112,5.7664146,0.027615333,0.0,0.08695652173913043,0.0,0.19337744,0.0,True,Tumor vs Normal,Tumor,Normal
BORCS8-MEF2B,0.9702,0.02980000000000005,3.4829935170364954,2.9115827e-07,1.7942839e-06,1e-07,0.5,-2.674534,-2.708889,1.0672606,-6.5994034,1.2722168,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
DHRS4,1.0,0.0,18.420680753952368,1.1522737e-05,7.3257026e-05,1e-07,0.5,-2.6715493,-2.6797633,0.5546606,-4.7550964,-0.8855581,0.0,0.08755764,0.0,0.16666666666666666,0.0,0.6774903,True,Tumor vs Normal,Tumor,Normal
TBCEL,0.982,0.018000000000000016,3.9992190050861978,1.9904415e-05,3.2537703e-06,1e-07,0.5,2.6706862,2.6874928,1.0371385,-0.55552864,6.219269,0.06319156,0.0,0.2608695652173913,0.0,0.4597584,0.0,True,Tumor vs Normal,Tumor,Normal
S100B,0.9456,0.054400000000000004,2.8554553195417203,4.0399236e-06,2.4341658e-05,1e-07,0.5,-2.6518598,-2.792881,1.6473422,-7.3877115,6.0613613,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
CHRNA7,0.9534,0.046599999999999975,3.0184337975356508,1.355261e-07,1.0322755e-06,1e-07,0.5,-2.6468377,-2.6296787,1.1706676,-7.0269966,1.1959248,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
LIPC,0.9626,0.03739999999999999,3.2479669954574106,2.8316822e-07,1.9344393e-06,1e-07,0.5,-2.6464152,-2.6495037,1.1738347,-6.6009464,1.2111549,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
CLEC12A,0.9584,0.04159999999999997,3.1371648301434383,8.781195e-06,1.5671793e-06,1e-07,0.5,2.645247,2.6080265,1.3106198,-1.6912899,7.112605,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV2D-29,0.9812,0.01880000000000004,3.9549189208252784,8.555902e-08,5.9846474e-07,1e-07,0.5,-2.6412497,-2.5698195,0.9921133,-6.2190456,0.14595604,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
HIST1H2AE,0.9640000000000001,0.03599999999999992,3.2875720887501427,8.298294e-07,4.569174e-06,1e-07,0.5,-2.6412053,-2.7178211,1.196736,-7.2055454,1.8354893,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MAF,0.9932,0.006800000000000028,4.984007980933258,0.00023248057,3.8757385e-05,1e-07,0.5,2.638497,2.6268263,0.8934575,-0.21672249,5.9677286,0.33759075,0.040037908,0.5652173913043477,0.09523809523809523,2.464257,0.3208154,True,Tumor vs Normal,Tumor,Normal
EIF4EBP3,0.994,0.006000000000000005,5.1099760808236026,3.1767156e-06,2.0172029e-05,1e-07,0.5,-2.638274,-2.6337075,0.83619714,-6.2697678,0.692852,0.0,0.08631467,0.0,0.16666666666666666,0.0,0.76680684,True,Tumor vs Normal,Tumor,Normal
TFEC,0.93,0.06999999999999995,2.586689211993499,3.5405624e-06,6.650793e-07,1e-07,0.5,2.6348958,2.6803627,1.5899845,-4.00161,6.9427567,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
SYNJ2BP,0.999,0.0010000000000000009,6.906744788708563,4.356765e-05,7.599243e-06,1e-07,0.5,2.6342766,2.6027508,0.8328288,0.19938946,5.361373,0.05281052,0.010122972,0.13043478260869565,0.023809523809523808,0.44359934,0.07539625,True,Tumor vs Normal,Tumor,Normal
PDP2,0.9762000000000001,0.023799999999999932,3.7139814928514445,1.0498339e-05,1.6441833e-06,1e-07,0.5,2.6329536,2.7012749,1.0261916,-1.5399666,5.6245813,0.019296248,0.0175611,0.08695652173913043,0.023809523809523808,0.14711879,0.16480939,True,Tumor vs Normal,Tumor,Normal
SLC30A1,0.949,0.051000000000000045,2.9235829803445967,4.2842792e-05,6.29753e-06,1e-07,0.5,2.6306767,2.699247,1.2386048,-0.6832695,6.2341204,0.059325088,0.029197678,0.17391304347826086,0.07142857142857142,0.42454088,0.23026925,True,Tumor vs Normal,Tumor,Normal
GABARAP,0.9994,0.0006000000000000449,7.417964066154244,9.144389e-05,0.0005681938,1e-07,0.5,-2.6294923,-2.654533,0.578501,-4.3379803,-0.23047638,0.20158131,0.9316783,0.4782608695652173,0.8571428571428578,1.5237777,7.9292502,True,Tumor vs Normal,Tumor,Normal
YJEFN3,0.9482,0.05179999999999996,2.907175118698705,5.662643e-06,9.730954e-07,1e-07,0.5,2.6291187,2.6442642,1.3357347,-1.778511,6.32106,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
INO80B,0.9842,0.015800000000000036,4.131818565648299,8.685957e-06,1.4430519e-06,1e-07,0.5,2.628697,2.7124443,0.84104335,-1.1948814,5.0388403,0.0074164188,0.0,0.043478260869565216,0.0,0.050042413,0.0,True,Tumor vs Normal,Tumor,Normal
WWC1,0.9154,0.08460000000000001,2.3814267543282472,4.1406224e-06,7.146256e-07,1e-07,0.5,2.6253514,2.6409779,1.6381106,-3.190422,7.117838,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MTG1,0.9954,0.0046000000000000485,5.377086199064927,4.831313e-06,2.9168821e-05,1e-07,0.5,-2.6225376,-2.6377182,0.77639794,-5.0280514,0.095047,0.018259443,0.062328406,0.043478260869565216,0.14285714285714285,0.12860675,0.5264373,True,Tumor vs Normal,Tumor,Normal
SUMO4,0.966,0.03400000000000003,3.3468030258307184,5.8867013e-06,1.0575991e-06,1e-07,0.5,2.6207142,2.5814905,1.1856133,-0.7548733,6.9393053,0.010792931,0.0,0.043478260869565216,0.0,0.07676739,0.0,True,Tumor vs Normal,Tumor,Normal
SIGLEC6,0.9574,0.04259999999999997,3.112366799386283,2.5793213e-07,1.6925627e-06,1e-07,0.5,-2.618018,-2.5728521,1.1849787,-7.1304016,1.9726486,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
SND1-IT1,0.9401999999999999,0.059800000000000075,2.7550868010454113,9.776973e-06,1.4479621e-06,1e-07,0.5,2.6163619,2.6397905,1.3631754,-1.3510914,7.501219,0.016726432,0.0,0.08695652173913043,0.0,0.12018256,0.0,True,Tumor vs Normal,Tumor,Normal
DUOX2,0.9408,0.05920000000000003,2.7658088769647486,5.6001577e-06,9.619132e-07,1e-07,0.5,2.6145298,2.6734953,1.4355992,-3.1165848,7.566863,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
TLR9,0.9914,0.008600000000000052,4.74735472962373,9.964728e-08,6.44548e-07,1e-07,0.5,-2.6134663,-2.6203756,0.7851074,-5.0848503,-0.004386902,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
RBFOX1,0.9448000000000001,0.055199999999999916,2.840010141024951,1.3932301e-06,9.142022e-06,1e-07,0.5,-2.6032677,-2.6118646,1.3708081,-7.023427,1.7587833,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
PIK3R2,0.9984,0.0016000000000000458,6.4361441284049565,9.583418e-06,1.6810486e-06,1e-07,0.5,2.6021543,2.5612803,0.7799562,-0.22095299,5.283905,0.01552243,0.0,0.043478260869565216,0.0,0.13144495,0.0,True,Tumor vs Normal,Tumor,Normal
ACKR3,0.9640000000000001,0.03599999999999992,3.2875720887501427,0.000241955,4.3736945e-05,1e-07,0.5,2.6014516,2.5594559,1.2696208,-2.2951584,6.929077,0.6614608,0.037926268,0.652173913043478,0.11904761904761904,5.4862704,0.27685368,True,Tumor vs Normal,Tumor,Normal
TAS2R14,0.9582,0.04179999999999995,3.132159956120126,4.556486e-06,8.114701e-07,1e-07,0.5,2.5964959,2.6058207,1.1678708,-1.341629,5.8914394,0.012349705,0.008884962,0.043478260869565216,0.023809523809523808,0.09802069,0.071642965,True,Tumor vs Normal,Tumor,Normal
MRPL38,0.981,0.019000000000000017,3.9441329642769505,2.9809808e-06,1.8125456e-05,1e-07,0.5,-2.589287,-2.6305017,0.94804823,-5.2740507,0.47690392,0.0,0.035098746,0.0,0.07142857142857142,0.0,0.31370038,True,Tumor vs Normal,Tumor,Normal
C7orf61,0.9178000000000001,0.08219999999999994,2.412824089139726,8.944011e-07,1.7374423e-07,1e-07,0.5,2.5813503,2.5657473,1.4391627,-1.748539,6.7082806,0.006946542,0.0,0.043478260869565216,0.0,0.049098108,0.0,True,Tumor vs Normal,Tumor,Normal
HES5,0.9545999999999999,0.04540000000000011,3.0457800897357905,1.8471159e-06,3.3186865e-07,1e-07,0.5,2.5768611,2.520383,1.3626865,-2.732113,8.156303,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
FOXK1,0.9942,0.005800000000000027,5.144078762030087,5.654296e-05,9.537703e-06,1e-07,0.5,2.5740862,2.5819993,0.7626464,-1.074069,5.176013,0.04022081,0.02776048,0.13043478260869565,0.07142857142857142,0.29319546,0.22414647,True,Tumor vs Normal,Tumor,Normal
CACNA1C,0.9510000000000001,0.04899999999999993,2.9656935708684005,9.952471e-06,1.612569e-06,1e-07,0.5,2.5711596,2.598689,1.2748154,-1.9594116,6.991806,0.080231965,0.0,0.08695652173913043,0.0,0.86795795,0.0,True,Tumor vs Normal,Tumor,Normal
RNASE1,0.9541999999999999,0.04580000000000006,3.0365889941012614,2.356356e-05,0.00015719986,1e-07,0.5,-2.5676513,-2.6058989,1.2370476,-7.0016384,2.0550852,0.0074164188,0.0,0.043478260869565216,0.0,0.050042413,0.0,True,Tumor vs Normal,Tumor,Normal
