,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
NDUFC2,0.9434,0.056599999999999984,2.813481219562552,0.00017168336,3.9010163e-05,1e-07,0.5,1.1901112,1.9065919,2.2256021,-3.546935,5.860111,0.32617387,0.023777192,0.35,0.034482758620689655,2.802694,0.18463434,True,Tumor vs Normal,Tumor,Normal
ITIH5,0.9358,0.06420000000000003,2.679398422659016,5.895524e-05,0.00020601056,1e-07,0.5,-1.1748377,-1.8310428,2.3776476,-6.0528517,7.21817,0.04216667,0.2737033,0.1,0.31034482758620696,0.27166936,2.3230238,True,Tumor vs Normal,Tumor,Normal
CAB39L,0.9348000000000001,0.06519999999999992,2.662872991055351,7.870327e-05,0.0002356205,1e-07,0.5,-1.1604232,-1.7539921,2.1505156,-4.778414,5.958845,0.15413778,0.43634978,0.1,0.44827586206896564,1.6351334,3.7842526,True,Tumor vs Normal,Tumor,Normal
ADAMTSL1,0.935,0.06499999999999995,2.666159116242096,3.069609e-05,0.00013289276,1e-07,0.5,-1.1031599,-2.0442214,3.2569864,-6.944626,9.495393,0.15401497,0.2117237,0.25,0.20689655172413796,1.2346854,1.8983784,True,Tumor vs Normal,Tumor,Normal
NDUFB8,0.9642,0.035800000000000054,3.293350579606588,4.3073916e-05,7.4821487e-06,1e-07,0.5,1.0559171,1.9673815,2.8900146,-5.1817904,6.7724333,0.07147073,0.0,0.1,0.0,0.63908195,0.0,True,Tumor vs Normal,Tumor,Normal
B4GALT6,0.9348000000000001,0.06519999999999992,2.662872991055351,2.0596219e-05,6.8329915e-05,1e-07,0.5,-1.0484291,-1.826366,2.559296,-6.0200253,7.9524317,0.016364692,0.11043508,0.05,0.10344827586206896,0.104533665,0.8933836,True,Tumor vs Normal,Tumor,Normal
FIBIN,0.936,0.06399999999999995,2.682732247551694,0.00010959055,0.00037182897,1e-07,0.5,-0.964504,-1.8505855,2.9770825,-6.0938883,9.398547,0.22651029,0.34030375,0.25,0.34482758620689663,2.1957023,3.0643702,True,Tumor vs Normal,Tumor,Normal
RBAK-RBAKDN,0.9396,0.06040000000000001,2.744464992923915,8.794501e-06,1.8036824e-06,1e-07,0.5,0.8686456,1.5212202,2.7519312,-5.157583,7.1869,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
COMMD3,0.9526,0.0474,3.0005726591928727,4.215808e-05,1.4367537e-05,1e-07,0.5,0.71979743,1.3199015,1.9215276,-3.5130014,4.2636538,0.07550002,0.014434865,0.1,0.034482758620689655,0.65522975,0.101718925,True,Tumor vs Normal,Tumor,Normal
PMP22,0.9494,0.05059999999999998,2.931878442728327,0.0009952326,0.0026567748,1e-07,0.5,-0.6737517,-1.4698229,2.5671375,-4.9938345,8.043046,1.1559049,2.0909824,0.7000000000000001,0.9999999999999996,10.26347,18.80224,True,Tumor vs Normal,Tumor,Normal
NDUFA11,0.9708000000000001,0.029199999999999893,3.503951432413302,0.00015862797,6.952e-05,1e-07,0.5,0.559189,1.2347584,1.7886189,-3.268036,4.068735,0.24451804,0.13322838,0.3,0.1724137931034483,1.8843288,1.1258515,True,Tumor vs Normal,Tumor,Normal
