,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
C8orf37-AS1,0.9530000000000001,0.04699999999999993,3.0094670996713897,2.7868816e-07,6.0929483e-07,1e-07,0.5,-2.8206096,-3.347557,2.167311,-7.7513657,3.8223667,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
FDXACB1,0.962,0.038000000000000034,3.23142803817647,2.9243627e-06,3.838719e-07,1e-07,0.5,2.8157456,2.902277,1.198822,-2.0299358,6.8476124,0.006563522,0.0,0.007961783439490446,0.0,0.068677,0.0,True,Tumor vs Normal,Tumor,Normal
INO80B,0.9594,0.04059999999999997,3.16253978657807,7.001187e-06,9.53482e-07,1e-07,0.5,2.7931435,2.8510046,1.2463938,-2.6406384,6.5546465,0.012141686,0.0,0.020700636942675158,0.0,0.101412915,0.0,True,Tumor vs Normal,Tumor,Normal
C12orf77,0.9434,0.056599999999999984,2.813481219562552,8.0190965e-08,4.480835e-07,1e-07,0.5,-2.7850587,-2.840745,1.2931566,-7.868412,2.098093,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
RBFOX1,0.9414,0.058599999999999985,2.776633272358103,3.2481869e-06,1.0402681e-05,1e-07,0.5,-2.7073336,-2.9611387,2.0685904,-8.174326,5.963559,0.0061044297,0.0,0.007961783439490446,0.0,0.058874354,0.0,True,Tumor vs Normal,Tumor,Normal
UQCRHL,0.9488000000000001,0.05119999999999991,2.9194583114251484,2.7585208e-06,8.264599e-06,1e-07,0.5,-2.6546764,-2.9487028,1.8563694,-8.85707,3.503971,0.005788645,0.0,0.007961783439490446,0.0,0.051083323,0.0,True,Tumor vs Normal,Tumor,Normal
DAPL1,0.9478,0.052200000000000024,2.8990608336247803,2.0877736e-05,2.6336484e-06,1e-07,0.5,2.6526282,2.7286406,1.3351941,-2.1381283,6.6080227,0.030876698,0.0,0.044585987261146494,0.0,0.32087663,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV3-21,0.943,0.05700000000000005,2.806014849964779,8.537265e-07,1.7709013e-06,1e-07,0.5,-2.6400254,-3.0923462,2.2935398,-8.254049,5.4772644,0.0038407808,0.0,0.0031847133757961785,0.0,0.05476079,0.0,True,Tumor vs Normal,Tumor,Normal
HIST2H2AA4,0.941,0.05900000000000005,2.7694055368151407,6.2956866e-07,1.9799995e-06,1e-07,0.5,-2.6209114,-2.8404665,1.8551381,-7.244026,4.6034126,0.0015053141,0.0,0.0015923566878980893,0.0,0.01616861,0.0,True,Tumor vs Normal,Tumor,Normal
RPS17,0.9448,0.05520000000000003,2.840010141024949,0.00067087397,8.159731e-05,1e-07,0.5,2.602033,3.0925846,1.6695182,-3.38525,5.9653406,0.64314926,0.016646547,0.6098726114649718,0.07142857142857142,6.318763,0.1195301,True,Tumor vs Normal,Tumor,Normal
RPS10,0.9478000000000001,0.05219999999999991,2.8990608336247825,0.0012989894,0.00013641508,1e-07,0.5,2.5660708,3.1102448,2.1118698,-4.944317,7.4375663,1.2319392,0.12507649,0.732484076433129,0.14285714285714285,12.170401,1.1431656,True,Tumor vs Normal,Tumor,Normal
SMN1,0.943,0.05700000000000005,2.806014849964779,6.5192753e-06,7.873944e-07,1e-07,0.5,2.5048244,2.9175348,2.0020947,-4.917822,7.044136,0.008810509,0.0,0.014331210191082801,0.0,0.0743478,0.0,True,Tumor vs Normal,Tumor,Normal
GGPS1,0.9458,0.054200000000000026,2.859350047835406,1.9949844e-05,3.1588932e-06,1e-07,0.5,2.4619813,2.6854534,1.0071765,-1.1072502,5.175503,0.039794404,0.0,0.05414012738853503,0.0,0.39343572,0.0,True,Tumor vs Normal,Tumor,Normal
TMEM64,0.9444,0.05559999999999998,2.8323664346874557,4.1593183e-05,7.1013974e-06,1e-07,0.5,2.4230008,2.4595852,1.2645811,-2.360096,6.464018,0.060996905,0.0,0.08598726114649681,0.0,0.59697247,0.0,True,Tumor vs Normal,Tumor,Normal
CHRFAM7A,0.9452,0.05479999999999996,2.8477061794568197,2.0058467e-06,4.012594e-06,1e-07,0.5,-2.399898,-2.7362013,2.0453706,-7.327656,3.7722197,0.005539197,0.0,0.007961783439490446,0.0,0.05703906,0.0,True,Tumor vs Normal,Tumor,Normal
NDUFB8,0.9434,0.056599999999999984,2.813481219562552,0.00014133497,2.0860649e-05,1e-07,0.5,2.2935956,2.5968318,1.7164689,-4.0691166,6.2984247,0.19724342,0.0,0.2643312101910828,0.0,1.9221362,0.0,True,Tumor vs Normal,Tumor,Normal
ZFPM1,0.9648,0.03520000000000001,3.310874469642843,7.756847e-06,1.4602954e-06,1e-07,0.5,2.134226,2.447999,1.6430703,-4.4301205,5.931608,0.015120773,0.0,0.01910828025477707,0.0,0.14211072,0.0,True,Tumor vs Normal,Tumor,Normal
EEF1E1,0.9444,0.05559999999999998,2.8323664346874557,3.881902e-05,7.2875673e-06,1e-07,0.5,2.1229815,2.4168425,1.4647369,-3.4070587,5.542531,0.056680262,0.0,0.0875796178343949,0.0,0.54454505,0.0,True,Tumor vs Normal,Tumor,Normal
FAM89B,0.9458,0.054200000000000026,2.859350047835406,4.2483847e-05,8.920926e-06,1e-07,0.5,2.0402963,2.0309434,1.5073435,-4.18091,7.5481606,0.07018249,0.0,0.11305732484076432,0.0,0.664626,0.0,True,Tumor vs Normal,Tumor,Normal
RPS29,0.9428,0.05720000000000003,2.8023001084577674,0.0041768816,0.00122932,1e-07,0.5,1.356785,1.7550459,1.5587331,-4.26492,4.4749565,2.217479,0.82820845,0.9044585987261285,0.7142857142857141,22.086916,8.75423,True,Tumor vs Normal,Tumor,Normal
