,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
IGHV4-59,0.948,0.052000000000000046,2.903110601914443,6.930545e-07,6.9147163e-06,1e-07,0.5,-3.7828274,-3.7497177,2.3811183,-12.691298,4.6100273,0.0011198274,0.0,0.0012406947890818859,0.0,0.009750554,0.0,True,Tumor vs Normal,Tumor,Normal
TRAV41,0.9376,0.06240000000000001,2.7097579938564973,1.3056919e-07,8.845131e-07,1e-07,0.5,-3.7790754,-3.9623241,2.1735797,-10.697237,5.5653477,0.00038468483,0.0,0.0006203473945409429,0.0,0.0034676106,0.0,True,Tumor vs Normal,Tumor,Normal
TRBV7-3,0.9421999999999999,0.057800000000000074,2.7912286281907,6.994355e-07,4.1205217e-06,1e-07,0.5,-3.771061,-4.182289,2.102507,-8.71093,5.7243977,0.0008722703,0.0,0.0018610421836228288,0.0,0.0067422152,0.0,True,Tumor vs Normal,Tumor,Normal
EDC4,0.9362,0.06379999999999997,2.6860757924569056,1.6655015e-06,6.9995017e-06,1e-07,0.5,-3.7685316,-4.2609205,2.4601653,-9.836941,4.683543,0.0031425653,0.0,0.011166253101736974,0.0,0.02537776,0.0,True,Tumor vs Normal,Tumor,Normal
CCL13,0.9352,0.06479999999999997,2.669454663171554,3.6894362e-05,5.917131e-06,1e-07,0.5,3.7474122,3.8814254,3.5567317,-10.682689,14.0036335,0.060940955,0.0,0.0682382133995037,0.0,0.5915579,0.0,True,Tumor vs Normal,Tumor,Normal
CLEC17A,0.9436,0.056400000000000006,2.817233022322269,5.0251236e-07,4.5739966e-06,1e-07,0.5,-3.6980667,-3.7524805,2.4609675,-10.84905,5.9139433,0.00013393123,0.008876852,0.0012406947890818859,0.045454545454545456,0.0009855013,0.069152646,True,Tumor vs Normal,Tumor,Normal
IGLV3-1,0.9462,0.05379999999999996,2.867180320724311,9.007037e-07,4.864279e-06,1e-07,0.5,-3.6943426,-3.886798,2.3197992,-10.681025,7.227125,0.0013596849,0.0,0.0018610421836228288,0.0,0.020985516,0.0,True,Tumor vs Normal,Tumor,Normal
CALCB,0.9388000000000001,0.06119999999999992,2.730455121711806,1.1759773e-07,5.472805e-07,1e-07,0.5,-3.6821191,-3.8701344,2.364173,-10.926275,4.983406,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
MRPL12,0.9551999999999999,0.04480000000000006,3.0597123904721473,6.799631e-05,4.406811e-06,1e-07,0.5,3.6607738,3.9155536,2.0407236,-3.4792404,8.379505,0.07225637,0.0,0.1470223325062042,0.0,0.6855295,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-72,0.9448,0.05520000000000003,2.840010141024949,2.841933e-07,2.1254943e-06,1e-07,0.5,-3.648368,-3.6793718,2.344183,-11.167501,5.3413124,0.00047399005,0.0,0.0012406947890818859,0.0,0.004724177,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-30,0.9398,0.06020000000000003,2.747994578881558,1.0238498e-06,6.642694e-06,1e-07,0.5,-3.645202,-3.637372,2.6408737,-12.888822,5.544384,0.00023561342,0.0,0.0006203473945409429,0.0,0.0027261483,0.0,True,Tumor vs Normal,Tumor,Normal
CXCL1,0.9361999999999999,0.06380000000000008,2.6860757924569034,0.0003463542,4.3955846e-05,1e-07,0.5,3.6421573,3.7523184,3.566942,-9.655519,13.517215,0.3126902,0.0,0.20781637717121718,0.0,3.080279,0.0,True,Tumor vs Normal,Tumor,Normal
RBKS,0.9596,0.04039999999999999,3.167686508894722,1.6493277e-05,0.0001326481,1e-07,0.5,-3.6332285,-3.7804704,2.101126,-9.535352,3.8531294,0.029885637,0.20754105,0.060173697270471393,0.31818181818181823,0.27135685,1.8556856,True,Tumor vs Normal,Tumor,Normal
MT-ND6,0.9414,0.058599999999999985,2.776633272358103,5.764253e-05,0.00029839267,1e-07,0.5,-3.6282024,-3.5947256,3.4564393,-12.527637,8.887239,0.10497975,0.6719204,0.18238213399503828,0.7272727272727272,0.86901206,6.0516148,True,Tumor vs Normal,Tumor,Normal
FCER1A,0.9356,0.06440000000000001,2.676074257008553,1.4242123e-05,9.261111e-05,1e-07,0.5,-3.6140015,-3.8566327,3.7664287,-14.916553,9.343338,0.036035165,0.36073983,0.03908188585607937,0.3636363636363637,0.321298,3.3537648,True,Tumor vs Normal,Tumor,Normal
IGLV7-43,0.9378,0.06220000000000003,2.713181556801915,4.557931e-07,2.1045116e-06,1e-07,0.5,-3.606151,-3.6916285,2.415244,-11.592295,7.018652,0.0013599938,0.0,0.0012406947890818859,0.0,0.018015176,0.0,True,Tumor vs Normal,Tumor,Normal
LINC01013,0.9436,0.056400000000000006,2.817233022322269,2.0036555e-07,1.4867062e-06,1e-07,0.5,-3.579689,-3.7081528,2.0198936,-9.830269,5.3079796,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV4-39,0.9446,0.055400000000000005,2.8361817937898715,2.5724066e-06,2.1791384e-05,1e-07,0.5,-3.5339675,-3.6524558,2.2449362,-10.568786,3.3391762,0.0025282737,0.0,0.006203473945409428,0.0,0.02002672,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV2-14,0.9523999999999999,0.04760000000000009,2.99615215379111,4.853651e-06,2.5347697e-05,1e-07,0.5,-3.530066,-3.6145992,2.2960951,-10.13669,5.752308,0.003032292,0.0,0.008064516129032256,0.0,0.027150648,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-20,0.9418,0.05820000000000003,2.7839074218687356,1.7188295e-07,9.879278e-07,1e-07,0.5,-3.4990273,-3.6583538,2.1883852,-10.081215,4.9251614,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV3-21,0.9551999999999999,0.04480000000000006,3.0597123904721473,1.3894546e-06,6.7396136e-06,1e-07,0.5,-3.457358,-3.7517366,2.1828349,-9.617728,5.3889284,0.0011797401,0.0,0.0018610421836228288,0.0,0.013225988,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-53,0.9366,0.06340000000000001,2.6927922882544832,1.4870413e-07,1.1312723e-06,1e-07,0.5,-3.3859417,-3.4375687,2.1111429,-10.673704,4.9842014,0.00010458158,0.0,0.0006203473945409429,0.0,0.00076773844,0.0,True,Tumor vs Normal,Tumor,Normal
ARHGEF18,0.9426,0.05740000000000001,2.798597547557051,7.9252385e-07,3.492659e-06,1e-07,0.5,-3.3645527,-3.7426586,1.8863233,-7.5176735,4.3408546,0.0008143595,0.0,0.0031017369727047144,0.0,0.0066734822,0.0,True,Tumor vs Normal,Tumor,Normal
IGKC,0.9463999999999999,0.05360000000000009,2.871116068586629,0.0015988869,9.123482e-05,1e-07,0.5,3.3237543,3.6979876,2.4308193,-6.0524693,9.393538,1.0276722,0.07580015,0.679900744416876,0.27272727272727276,11.099554,0.6679483,True,Tumor vs Normal,Tumor,Normal
ARPC1A,0.9481999999999999,0.05180000000000007,2.9071751186987034,6.303263e-05,5.852473e-06,1e-07,0.5,3.3164015,3.6715794,2.0872598,-3.9069462,8.165499,0.07245766,0.0,0.14267990074441755,0.0,0.72380805,0.0,True,Tumor vs Normal,Tumor,Normal
IGHV3-7,0.945,0.05500000000000005,2.843851571025116,1.0463519e-06,6.5896406e-06,1e-07,0.5,-3.3096461,-3.4035292,2.1293252,-10.123868,4.781313,0.000985912,0.0,0.0006203473945409429,0.0,0.014760104,0.0,True,Tumor vs Normal,Tumor,Normal
MAP1LC3B2,0.9518,0.04820000000000002,2.982995710668006,2.1360772e-06,9.964763e-06,1e-07,0.5,-3.2861333,-3.5685754,1.8737102,-8.25196,4.3877306,0.0022751528,0.010717241,0.007444168734491313,0.045454545454545456,0.017880296,0.090005755,True,Tumor vs Normal,Tumor,Normal
UQCRHL,0.9426,0.05740000000000001,2.798597547557051,3.6093838e-06,1.3850315e-05,1e-07,0.5,-3.2792277,-3.6151886,2.1678882,-9.834884,4.3060036,0.0042291363,0.0,0.015508684863523579,0.0,0.03367247,0.0,True,Tumor vs Normal,Tumor,Normal
USP12-AS2,0.9496,0.0504,2.936049480336206,1.5745916e-07,1.0357146e-06,1e-07,0.5,-3.2764544,-3.4019308,1.7333565,-10.110218,5.606083,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
CDK3,0.9366,0.06340000000000001,2.6927922882544832,4.5575612e-07,1.4326441e-06,1e-07,0.5,-3.2485108,-3.6164646,2.2707133,-9.36124,5.6475735,0.0006030903,0.0,0.0018610421836228288,0.0,0.0049744234,0.0,True,Tumor vs Normal,Tumor,Normal
IGLV8-61,0.939,0.061000000000000054,2.7339414617501654,3.7109658e-07,2.2934132e-06,1e-07,0.5,-3.2311716,-3.29428,2.0630982,-10.692435,5.9755077,0.00017454983,0.0,0.0006203473945409429,0.0,0.0014510924,0.0,True,Tumor vs Normal,Tumor,Normal
AKAP2,0.9458,0.054200000000000026,2.859350047835406,1.4644806e-06,7.3675787e-06,1e-07,0.5,-3.1695206,-3.3744373,1.876339,-9.167835,4.5133657,0.0019171361,0.0,0.005583126550868485,0.0,0.017721679,0.0,True,Tumor vs Normal,Tumor,Normal
IGKV1-16,0.9434,0.056599999999999984,2.813481219562552,5.471469e-06,3.2019063e-06,1e-07,0.5,-3.1677072,-3.5651464,2.851067,-9.780393,9.566466,0.00416387,0.0,0.003722084367245657,0.0,0.047488905,0.0,True,Tumor vs Normal,Tumor,Normal
HLA-DQB2,0.9411999999999999,0.058800000000000074,2.7730136425053464,1.42656145e-05,9.2067174e-05,1e-07,0.5,-3.1394925,-3.1245594,2.3539996,-11.317781,5.4725027,0.057161182,0.1907002,0.0924317617866007,0.3636363636363637,0.5109745,1.8359127,True,Tumor vs Normal,Tumor,Normal
AK1,0.9382,0.061799999999999966,2.7200596302771367,1.3541834e-05,1.4356101e-06,1e-07,0.5,3.1237497,3.36825,2.036807,-5.026207,9.337491,0.017282436,0.02607224,0.04218362282878408,0.045454545454545456,0.16754699,0.2549364,True,Tumor vs Normal,Tumor,Normal
HIST1H2BK,0.9376,0.06240000000000001,2.7097579938564973,5.7100565e-06,2.7247814e-05,1e-07,0.5,-3.052269,-3.4440084,1.7451943,-7.343708,3.3088436,0.008557634,0.15849198,0.023573200992555825,0.2272727272727273,0.07215709,1.470403,True,Tumor vs Normal,Tumor,Normal
MAP3K14-AS1,0.939,0.061000000000000054,2.7339414617501654,2.178739e-07,1.3958787e-06,1e-07,0.5,-3.0368536,-3.068883,1.7792901,-9.315067,4.8526783,0.0,0.0,0.0,0.0,0.0,0.0,True,Tumor vs Normal,Tumor,Normal
PARL,0.9458000000000001,0.054199999999999915,2.859350047835408,4.2868374e-05,5.3152494e-06,1e-07,0.5,2.9759307,3.400199,2.0343652,-5.034034,7.0686255,0.09285231,0.0,0.18486352357320207,0.0,0.9249762,0.0,True,Tumor vs Normal,Tumor,Normal
NDUFB8,0.952,0.04800000000000004,2.987363826054364,0.00021509247,2.3570266e-05,1e-07,0.5,2.8999984,3.216374,1.7340007,-4.13865,6.643055,0.28350487,0.012950727,0.3982630272952818,0.045454545454545456,2.8273582,0.11190774,True,Tumor vs Normal,Tumor,Normal
DNAJC25-GNG10,0.9416,0.05840000000000001,2.780264505499244,8.196993e-06,2.6259902e-05,1e-07,0.5,-2.8104095,-3.082901,2.3305948,-9.691727,4.3251343,0.018091079,0.0,0.043424317617865964,0.0,0.17381391,0.0,True,Tumor vs Normal,Tumor,Normal
SERHL2,0.9386000000000001,0.0613999999999999,2.7269794159949514,1.2442514e-06,6.3415823e-06,1e-07,0.5,-2.7463202,-2.7894764,1.6695646,-9.202548,3.764103,0.0034983426,0.034752656,0.007444168734491313,0.09090909090909091,0.032652467,0.28950208,True,Tumor vs Normal,Tumor,Normal
IGHA1,0.9359999999999999,0.06400000000000006,2.6827322475516926,0.0005914243,5.4990036e-05,1e-07,0.5,2.7295842,2.9835014,2.036766,-4.5154905,8.479769,0.5888085,0.010717241,0.5359801488833694,0.045454545454545456,6.1555314,0.090005755,True,Tumor vs Normal,Tumor,Normal
NDUFC2,0.9428,0.05720000000000003,2.8023001084577674,0.0002037597,2.7999404e-05,1e-07,0.5,2.72843,3.0030327,1.5779035,-2.9461613,6.841876,0.2590405,0.081083596,0.3777915632754314,0.09090909090909091,2.4956133,0.88744444,True,Tumor vs Normal,Tumor,Normal
RPS10,0.963,0.03700000000000003,3.2591352392678825,0.0011087654,0.00013050988,1e-07,0.5,2.676695,2.9896016,2.4086595,-5.593281,7.9814405,1.0929283,0.1426412,0.7196029776674985,0.27272727272727276,11.245442,1.3030897,True,Tumor vs Normal,Tumor,Normal
ZFPM1,0.9538,0.04620000000000002,3.0274740018106154,1.5920841e-05,2.5713007e-06,1e-07,0.5,2.6516454,2.769312,2.1503558,-4.5534115,7.623418,0.023836624,0.0,0.06141439205955328,0.0,0.22698043,0.0,True,Tumor vs Normal,Tumor,Normal
RPS17,0.9368,0.06320000000000003,2.6961653635774967,0.0005746141,7.279925e-05,1e-07,0.5,2.6077566,2.9565744,1.7204964,-3.2396717,6.4056053,0.6014717,0.01956348,0.5781637717121558,0.09090909090909091,5.913726,0.15703703,True,Tumor vs Normal,Tumor,Normal
PPP1R14B,0.9454,0.05459999999999998,2.8515740630356436,0.00015859962,2.1426322e-05,1e-07,0.5,2.5774274,2.716291,1.374769,-3.219925,7.041627,0.18837924,0.021403868,0.2990074441687344,0.09090909090909091,1.9015167,0.17789015,True,Tumor vs Normal,Tumor,Normal
METRN,0.9404,0.059599999999999986,2.7586495854431625,2.9905948e-05,4.7852604e-06,1e-07,0.5,2.5674827,2.6319976,1.7693442,-3.867178,7.5324554,0.041018445,0.0,0.0924317617866007,0.0,0.38444185,0.0,True,Tumor vs Normal,Tumor,Normal
VKORC1,0.9369999999999999,0.06300000000000006,2.699548407789101,8.008542e-05,1.644432e-05,1e-07,0.5,2.3117745,2.4357433,1.2898859,-2.716898,6.088028,0.14558099,0.0,0.2810173697270477,0.0,1.3919041,0.0,True,Tumor vs Normal,Tumor,Normal
XIST,0.9376,0.06240000000000001,2.7097579938564973,0.00017023274,3.462658e-05,1e-07,0.5,1.4067113,1.3567047,5.5272484,-14.429761,18.093216,0.1858829,0.084083185,0.24317617866005126,0.2272727272727273,1.4699018,0.7061181,True,Tumor vs Normal,Tumor,Normal
