Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase A Signaling (GO:0010739),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,SPATC1L
GO_Biological_Process_2023,Interleukin-3-Mediated Signaling Pathway (GO:0038156),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,FCER1G
GO_Biological_Process_2023,Regulation Of Neutrophil Activation (GO:1902563),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,PLA2G2A
GO_Biological_Process_2023,Lactate Metabolic Process (GO:0006089),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,LDHB
GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation Or Removal (GO:0070647),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,UBD
GO_Biological_Process_2023,Cellular Response To Hepatocyte Growth Factor Stimulus (GO:0035729),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,TDGF1
GO_Biological_Process_2023,Positive Regulation Of RNA Binding (GO:1905216),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,EIF3E
GO_Biological_Process_2023,Response To Hepatocyte Growth Factor (GO:0035728),0.0300460981584608,0.24317991562299368,0,0,41.3132183908046,144.8037588259504,TDGF1
GO_Biological_Process_2023,Sprouting Angiogenesis (GO:0002040),0.030572967363786833,0.24317991562299368,0,0,7.754461871281774,27.044764266286645,RAMP2;TDGF1
GO_Biological_Process_2023,Monocarboxylic Acid Transport (GO:0015718),0.030572967363786833,0.24317991562299368,0,0,7.754461871281774,27.044764266286645,FABP1;FABP2
GO_Biological_Process_2023,Myeloid Cell Differentiation (GO:0030099),0.03183846729083603,0.24317991562299368,0,0,7.5776955602537,26.120923243883496,PRDX3;SLC25A5
GO_Biological_Process_2023,Mitochondrial Transport (GO:0006839),0.0331243760677568,0.24317991562299368,0,0,7.408785529715762,25.245331714042216,SLC25A5;TOMM22
GO_Biological_Process_2023,Positive Regulation Of Cellular Metabolic Process (GO:0031325),0.0331243760677568,0.24317991562299368,0,0,7.408785529715762,25.245331714042216,PRELID1;CXCL8
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),0.03388091034391647,0.24317991562299368,0,0,2.2614121510673235,7.654661995329966,PRDX3;NPM1;FABP3;CXCL8;SLC25A5;TDGF1;NME1;CDKN3
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),0.03443003177067807,0.24317991562299368,0,0,4.41702786377709,14.88019865859054,FCER1G;PLA2G2A;JCHAIN
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),0.03575626719090093,0.24317991562299368,0,0,7.092528451261751,23.625423055192105,NDUFB5;NDUFC2
GO_Biological_Process_2023,ADP Transport (GO:0015866),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,SLC25A5
GO_Biological_Process_2023,Establishment Of Centrosome Localization (GO:0051660),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,MAD2L1
GO_Biological_Process_2023,Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903747),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,PARL
GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Membrane Potential (GO:0010917),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,PRELID1
GO_Biological_Process_2023,Vascular Associated Smooth Muscle Cell Development (GO:0097084),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,RAMP2
GO_Biological_Process_2023,Negative Regulation Of Ruffle Assembly (GO:1900028),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,PFN2
GO_Biological_Process_2023,Regulation Of Mitophagy (GO:1901524),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,SLC25A5
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class I (GO:0042590),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,FCER1G
GO_Biological_Process_2023,Regulation Of Phospholipid Transport (GO:2001138),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,PRELID1
GO_Biological_Process_2023,Low-Density Lipoprotein Particle Remodeling (GO:0034374),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,PLA2G2A
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation Involved In Inactivation Of Protein Kinase Activity (GO:1990264),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,PTPRO
GO_Biological_Process_2023,Membrane Invagination (GO:0010324),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,SNX3
GO_Biological_Process_2023,Myeloid Dendritic Cell Differentiation (GO:0043011),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,UBD
GO_Biological_Process_2023,Ribosomal Large Subunit Export From Nucleus (GO:0000055),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,NPM1
GO_Biological_Process_2023,Ribosomal Small Subunit Export From Nucleus (GO:0000056),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,NPM1
GO_Biological_Process_2023,Regulation Of Cell Adhesion Molecule Production (GO:0060353),0.03594734803841633,0.24317991562299368,0,0,33.04827586206896,109.90864989733312,CXCL8
GO_Biological_Process_2023,Negative Regulation Of Protein Metabolic Process (GO:0051248),0.03746871623682459,0.24317991562299368,0,0,4.266101694915254,14.010939917654431,SNX3;GZMB;MAD2L1
GO_Biological_Process_2023,Translation (GO:0006412),0.04029205185478339,0.24317991562299368,0,0,3.244734432234432,10.42079252228012,EEF1G;MRPL3;RPS4Y1;RPS10
GO_Biological_Process_2023,Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),0.04125242213684572,0.24317991562299368,0,0,6.534427724578204,20.832052572142768,CXCL8;GNG4
GO_Biological_Process_2023,Regulation Of Coagulation (GO:0050818),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,PROCR
GO_Biological_Process_2023,Ethanol Metabolic Process (GO:0006067),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,ADH1C
GO_Biological_Process_2023,Regulation Of Endodeoxyribonuclease Activity (GO:0032071),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,NPM1
GO_Biological_Process_2023,Regulation Of Extracellular Matrix Constituent Secretion (GO:0003330),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,IER3IP1
GO_Biological_Process_2023,Negative Regulation Of Membrane Potential (GO:0045837),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,PRELID1
GO_Biological_Process_2023,Regulation Of Fibroblast Apoptotic Process (GO:2000269),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,IER3IP1
GO_Biological_Process_2023,Positive Regulation Of Respiratory Burst (GO:0060267),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,JCHAIN
GO_Biological_Process_2023,Regulation Of Necrotic Cell Death (GO:0010939),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,OLFM4
GO_Biological_Process_2023,Cranial Nerve Development (GO:0021545),0.0418131016612673,0.24317991562299368,0,0,27.538314176245212,87.42163276924303,TMEM126A
GO_Biological_Process_2023,Heart Development (GO:0007507),0.04227611943085909,0.24317991562299368,0,0,4.05796963946869,12.837520481185704,FKBP1A;RAMP2;TDGF1
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),0.04394912412491405,0.24317991562299368,0,0,2.7164426938523323,8.488129833480825,NPM1;FABP3;CXCL8;NME1;CDKN3
GO_Biological_Process_2023,Proteolysis (GO:0006508),0.047015878257509365,0.24317991562299368,0,0,3.0793650793650795,9.414450165357536,MMP7;UBD;GZMB;PARL
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),0.04704370240076738,0.24317991562299368,0,0,6.057505285412262,18.515844782325114,NDUFB5;NDUFC2
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),0.04704370240076738,0.24317991562299368,0,0,6.057505285412262,18.515844782325114,CXCL8;FCER1G
GO_Biological_Process_2023,Regulation Of Fatty Acid Metabolic Process (GO:0019217),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,FABP3
GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901029),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,SLC25A5
GO_Biological_Process_2023,Vascular Associated Smooth Muscle Cell Differentiation (GO:0035886),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,RAMP2
GO_Biological_Process_2023,[2Fe-2S] Cluster Assembly (GO:0044571),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,LYRM4
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin Protein Ligase Activity (GO:1904667),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,MAD2L1
GO_Biological_Process_2023,Intestinal Lipid Absorption (GO:0098856),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,FABP2
GO_Biological_Process_2023,Regulation Of Neutrophil Migration (GO:1902622),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,OLFM4
GO_Biological_Process_2023,Peptidyl-Cysteine Modification (GO:0018198),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,PRDX3
GO_Biological_Process_2023,Protein Oxidation (GO:0018158),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,PRDX3
GO_Biological_Process_2023,Podocyte Differentiation (GO:0072112),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,PTPRO
GO_Biological_Process_2023,Positive Regulation Of T Cell Apoptotic Process (GO:0070234),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,PRELID1
GO_Biological_Process_2023,ncRNA Export From Nucleus (GO:0097064),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,NPM1
GO_Biological_Process_2023,Regulation Of RNA Biosynthetic Process (GO:2001141),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,CXCL8
GO_Biological_Process_2023,Positive Regulation Of Autophagy Of Mitochondrion (GO:1903599),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,SLC25A5
GO_Biological_Process_2023,Cyclooxygenase Pathway (GO:0019371),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,PTGDS
GO_Biological_Process_2023,Serine Family Amino Acid Catabolic Process (GO:0009071),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,GCSH
GO_Biological_Process_2023,Negative Regulation Of Coagulation (GO:0050819),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,PROCR
GO_Biological_Process_2023,Regulation Of Cellular Extravasation (GO:0002691),0.04764356971289438,0.24317991562299368,0,0,23.60262725779967,71.84657690143149,OLFM4
GO_Biological_Process_2023,Muscle Contraction (GO:0006936),0.04853562085220493,0.24317991562299368,0,0,5.948920265780731,17.99820424554907,CKMT2;UTS2
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),0.04914423796998942,0.24317991562299368,0,0,3.8098930481283424,11.479191267964447,RAMP2;CXCL8;TDGF1
GO_Biological_Process_2023,Regulation Of Translational Initiation (GO:0006446),0.050044653932325864,0.24317991562299368,0,0,5.844145246838026,17.502277575190398,NPM1;EIF3E
GO_Biological_Process_2023,Response To Molecule Of Bacterial Origin (GO:0002237),0.050044653932325864,0.24317991562299368,0,0,5.844145246838026,17.502277575190398,PRDX3;CXCL8
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),0.05157054360301698,0.24317991562299368,0,0,5.742983159582999,17.026823060992992,CXCL8;FCER1G
GO_Biological_Process_2023,Negative Regulation Of Cellular Process (GO:0048523),0.051923533088435544,0.24317991562299368,0,0,2.3458368376787218,6.938945862437116,NPM1;FABP3;CXCL8;GNG4;NME1;CDKN3
GO_Biological_Process_2023,Adenylate Cyclase-Activating G Protein-Coupled Receptor Signaling Pathway (GO:0007189),0.053113034267477405,0.24317991562299368,0,0,5.645250295624754,16.57068900291685,RAMP2;UTS2
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),0.053113034267477405,0.24317991562299368,0,0,5.645250295624754,16.57068900291685,CXCL8;FCER1G
GO_Biological_Process_2023,Negative Regulation Of Catabolic Process (GO:0009895),0.053113034267477405,0.24317991562299368,0,0,5.645250295624754,16.57068900291685,SNX3;MAD2L1
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization (GO:1904950),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,SNX3
GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Membrane Permeability (GO:0035795),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,SLC25A5
GO_Biological_Process_2023,Negative Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051280),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,FKBP1A
GO_Biological_Process_2023,Negative Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,FKBP1A
GO_Biological_Process_2023,Adherens Junction Assembly (GO:0034333),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,RAMP2
GO_Biological_Process_2023,Hydrogen Peroxide Catabolic Process (GO:0042744),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,PRDX3
GO_Biological_Process_2023,Induction Of Positive Chemotaxis (GO:0050930),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,CXCL8
GO_Biological_Process_2023,Regulation Of Respiratory Burst (GO:0060263),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,JCHAIN
GO_Biological_Process_2023,Regulation Of T Cell Apoptotic Process (GO:0070232),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,PRELID1
GO_Biological_Process_2023,Response To Interleukin-6 (GO:0070741),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,TDGF1
GO_Biological_Process_2023,Positive Regulation Of Cellular Respiration (GO:1901857),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,PRELID1
GO_Biological_Process_2023,Negative Regulation Of Centrosome Duplication (GO:0010826),0.05343896173983054,0.24317991562299368,0,0,20.650862068965516,60.49081862077239,NPM1
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),0.054631898161392904,0.24317991562299368,0,0,3.6427109974424554,10.589861201051612,MRPL3;RPS4Y1;RPS10
GO_Biological_Process_2023,ATP Transport (GO:0015867),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,SLC25A5
GO_Biological_Process_2023,Positive Regulation Of Lipid Transport (GO:0032370),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,PRELID1
GO_Biological_Process_2023,Glomerular Filtration (GO:0003094),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,JCHAIN
GO_Biological_Process_2023,Positive Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901030),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,GZMB
GO_Biological_Process_2023,T Cell Activation Involved In Immune Response (GO:0002286),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,FCER1G
GO_Biological_Process_2023,Positive Regulation Of Phospholipid Transport (GO:2001140),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,PRELID1
GO_Biological_Process_2023,Positive Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901018),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,GAL
GO_Biological_Process_2023,Anterior/Posterior Axis Specification (GO:0009948),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,TDGF1
GO_Biological_Process_2023,Negative Regulation Of Vascular Permeability (GO:0043116),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,RAMP2
GO_Biological_Process_2023,Intestinal Absorption (GO:0050892),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,FABP2
GO_Biological_Process_2023,Basement Membrane Organization (GO:0071711),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,RAMP2
GO_Biological_Process_2023,Protein Kinase A Signaling (GO:0010737),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,GAL
GO_Biological_Process_2023,Phospholipid Homeostasis (GO:0055091),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,FABP3
GO_Biological_Process_2023,Myeloid Dendritic Cell Activation (GO:0001773),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,UBD
GO_Biological_Process_2023,Regulation Of Cell Activation (GO:0050865),0.05919948616974729,0.24317991562299368,0,0,18.355044699872288,51.88681891793034,FCER1G
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),0.05944397937450957,0.24317991562299368,0,0,5.285345145810262,14.919054381522173,NDUFB5;NDUFC2
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),0.06106572520107503,0.24682254198039313,0,0,5.202398255813954,14.544888623693371,NDUFB5;NDUFC2
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),0.06106572520107503,0.24682254198039313,0,0,5.202398255813954,14.544888623693371,UBD;TDGF1
GO_Biological_Process_2023,Cellular Response To Reactive Oxygen Species (GO:0034614),0.0643543306833066,0.25042635081723735,0,0,5.044045102184637,13.837586418844456,PRDX3;FABP1
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.06440014632502962,0.25042635081723735,0,0,3.3941971383147855,9.309058713800237,NPM1;CXCL8;EIF3E
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267),0.06492535021187634,0.25042635081723735,0,0,16.5183908045977,45.16982257141486,MAD2L1
GO_Biological_Process_2023,Granulocyte Activation (GO:0036230),0.06492535021187634,0.25042635081723735,0,0,16.5183908045977,45.16982257141486,CXCL8
GO_Biological_Process_2023,Positive Regulation Of Spindle Checkpoint (GO:0090232),0.06492535021187634,0.25042635081723735,0,0,16.5183908045977,45.16982257141486,MAD2L1
GO_Biological_Process_2023,Neutrophil Activation Involved In Immune Response (GO:0002283),0.06492535021187634,0.25042635081723735,0,0,16.5183908045977,45.16982257141486,FCER1G
GO_Biological_Process_2023,Regulation Of Protein Kinase A Signaling (GO:0010738),0.06492535021187634,0.25042635081723735,0,0,16.5183908045977,45.16982257141486,SPATC1L
GO_Biological_Process_2023,Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991),0.06492535021187634,0.25042635081723735,0,0,16.5183908045977,45.16982257141486,FKBP1A
GO_Biological_Process_2023,Negative Regulation Of Phagocytosis (GO:0050765),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,SNX3
GO_Biological_Process_2023,Positive Regulation Of Positive Chemotaxis (GO:0050927),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,CXCL8
GO_Biological_Process_2023,Prostanoid Biosynthetic Process (GO:0046457),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,PTGDS
GO_Biological_Process_2023,Outer Mitochondrial Membrane Organization (GO:0007008),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,TOMM22
GO_Biological_Process_2023,Protein Insertion Into Mitochondrial Outer Membrane (GO:0045040),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,TOMM22
GO_Biological_Process_2023,Membrane Protein Intracellular Domain Proteolysis (GO:0031293),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,MMP7
GO_Biological_Process_2023,Renal Filtration (GO:0097205),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,JCHAIN
GO_Biological_Process_2023,Regulation Of Activin Receptor Signaling Pathway (GO:0032925),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,FKBP1A
GO_Biological_Process_2023,Embryonic Axis Specification (GO:0000578),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,TDGF1
GO_Biological_Process_2023,Signal Peptide Processing (GO:0006465),0.07061675992308607,0.257655745665314,0,0,15.015673981191222,39.79886024512196,PARL
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),0.07110538347139582,0.25804373033974287,0,0,4.754485049833887,12.568919726558445,PRELID1;SLC25A5
GO_Biological_Process_2023,Positive Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043123),0.07491693968018495,0.262678041384861,0,0,3.1771407297096053,8.23316385297714,FKBP1A;UBD;S100A4
GO_Biological_Process_2023,Regulation Of Signal Transduction (GO:0009966),0.0760083889869411,0.262678041384861,0,0,3.1569367369589347,8.135146782329443,SNX3;GNG4;TDGF1
GO_Biological_Process_2023,Regulation Of Cellular Respiration (GO:0043457),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,PRELID1
GO_Biological_Process_2023,Folic Acid-Containing Compound Metabolic Process (GO:0006760),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,GGH
GO_Biological_Process_2023,Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,PLA2G2A
GO_Biological_Process_2023,Negative Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090201),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,PRELID1
GO_Biological_Process_2023,Negative Regulation Of Translational Initiation (GO:0045947),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,EIF3E
GO_Biological_Process_2023,Insulin Secretion (GO:0030073),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,GAL
GO_Biological_Process_2023,Cellular Response To dsRNA (GO:0071359),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,NPM1
GO_Biological_Process_2023,Modulation By Symbiont Of Entry Into Host (GO:0052372),0.07627392016508557,0.262678041384861,0,0,13.763409961685824,35.41909234709901,CXCL8
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase Activity (GO:0006469),0.07807595755944935,0.2675191439219711,0,0,4.496228786926461,11.46571213169483,NPM1;PTPRO
GO_Biological_Process_2023,B Cell Mediated Immunity (GO:0019724),0.08189703460474225,0.26964957250262367,0,0,12.703801945181256,31.788628281793127,FCER1G
GO_Biological_Process_2023,Formation Of Cytoplasmic Translation Initiation Complex (GO:0001732),0.08189703460474225,0.26964957250262367,0,0,12.703801945181256,31.788628281793127,EIF3E
GO_Biological_Process_2023,Negative Regulation Of Phosphatase Activity (GO:0010923),0.08189703460474225,0.26964957250262367,0,0,12.703801945181256,31.788628281793127,FKBP1A
GO_Biological_Process_2023,Regulation Of Leukocyte Activation (GO:0002694),0.08189703460474225,0.26964957250262367,0,0,12.703801945181256,31.788628281793127,PLA2G2A
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transport (GO:1903170),0.08189703460474225,0.26964957250262367,0,0,12.703801945181256,31.788628281793127,FKBP1A
GO_Biological_Process_2023,Embryo Development Ending In Birth Or Egg Hatching (GO:0009792),0.08189703460474225,0.26964957250262367,0,0,12.703801945181256,31.788628281793127,TDGF1
GO_Biological_Process_2023,Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749),0.08189703460474225,0.26964957250262367,0,0,12.703801945181256,31.788628281793127,NPM1
GO_Biological_Process_2023,Positive Regulation Of Amide Metabolic Process (GO:0034250),0.08343936777361054,0.26964957250262367,0,0,4.320144971307762,10.729663451673844,NPM1;EIF3E
GO_Biological_Process_2023,Gene Expression (GO:0010467),0.08577239075460276,0.26964957250262367,0,0,2.4887125220458555,6.112422574098734,MRPL3;GZMB;RPS4Y1;RPS10
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),0.08681577438078833,0.26964957250262367,0,0,2.2076263167854666,5.395365737032954,PRDX3;NPM1;SLC25A5;TDGF1;NME1
GO_Biological_Process_2023,Calcium Ion Transport (GO:0006816),0.0870762497873302,0.26964957250262367,0,0,4.210185457756844,10.2769410694308,FKBP1A;RAMP2
GO_Biological_Process_2023,Peptidyl-Lysine Modification (GO:0018205),0.0870762497873302,0.26964957250262367,0,0,4.210185457756844,10.2769410694308,GCSH;SUMO2
GO_Biological_Process_2023,Positive Regulation Of Binding (GO:0051099),0.0870762497873302,0.26964957250262367,0,0,4.210185457756844,10.2769410694308,FKBP1A;NME1
GO_Biological_Process_2023,Regulation Of Fatty Acid Oxidation (GO:0046320),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,FABP3
GO_Biological_Process_2023,Positive Regulation Of Neutrophil Chemotaxis (GO:0090023),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,CXCL8
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Development (GO:0003229),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,FKBP1A
GO_Biological_Process_2023,Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,SNX3
GO_Biological_Process_2023,Prostaglandin Biosynthetic Process (GO:0001516),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,PTGDS
GO_Biological_Process_2023,Mammary Gland Development (GO:0030879),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,TDGF1
GO_Biological_Process_2023,Cell Migration Involved In Sprouting Angiogenesis (GO:0002042),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,TDGF1
GO_Biological_Process_2023,Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,CXCL8
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Phase Transition (GO:1901989),0.08748630574529569,0.26964957250262367,0,0,11.795566502463053,28.73722023253115,NPM1
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),0.08891244127198332,0.27045033525852863,0,0,4.157267441860465,10.061016236963695,NDUFB5;NDUFC2
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),0.0926192922415292,0.27045033525852863,0,0,4.055303460011344,9.648612467630029,FKBP1A;PARL
GO_Biological_Process_2023,Positive Regulation Of Granulocyte Chemotaxis (GO:0071624),0.0930419348974722,0.27045033525852863,0,0,11.008429118773947,26.141771390702313,CXCL8
GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),0.0930419348974722,0.27045033525852863,0,0,11.008429118773947,26.141771390702313,RAMP2
GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Permeability (GO:0046902),0.0930419348974722,0.27045033525852863,0,0,11.008429118773947,26.141771390702313,SLC25A5
